ID;RK;PICK;CLASS;Height;PLAYER;Min_RecRk;TEAM;CONF;G;ROLE;MIN_PER;PRPG;D_PRPG;BPM;OBPM;DBPM;ORTG;D_RTG;USG;EFG;TS;OR;DR;AST;TO;A_TO;BLK;STL;FTR;FC_40;Dunks;CLOSE2;CLOSE2_PER;FAR 2; FAR2_PER;FT;FT_PER;2P;2P_PER;3P_100;3P;3P_PER;AST;REB;PTS;Dunks_M;Dunks_A;Close2_M;Close2_A;FAR2_M;FAR2_A;FTM;FTA;2PM;2PA;3PM;3PA;Year
1642;31.13;-;Sr;06/mar;Darius McNeill;59;UTSA;CUSA;26;Combo G;55.8;-0.2;1.6;-3.9;-4.1;0.2;88.1;108.6;16.7;40.9;44.6;2.2;8.9;14.4;19.8;1.4;0.4;2.5;21.3;2.8;0-0;42-72;.583;16-54;.296;26-34;.765;58-126;.460;3.1;mai/34;.147;1.9;2.5;6.4;;;;;;;;;;;;;
1643;31.13;-;Jr;06/ago;Daniel Deaver;0;Navy;Pat;31;PF/C;45.7;1.0;2.0;0.2;-0.7;0.9;95.4;96.1;28.2;43.9;48.0;9.0;15.4;25.7;21.5;1.2;2.2;1.7;30.7;4.6;0-1;61-116;.526;23-70;.329;47-65;.723;84-186;.452;2.8;jun/26;.231;2.1;3.7;7.5;;;;;;;;;;;;;
1644;31.16;-;Sr;05/ago;Mekhi Lairy;0;Miami OH;MAC;29;Scoring PG;70.2;2.1;1.6;-1.4;0.6;-2.0;98.9;111.2;28.5;47.4;52.2;1.5;10.9;23.3;18.9;1.3;0.1;2.5;23.0;3.2;0-1;46-81;.568;47-124;.379;73-80;.912;93-205;.454;10.1;48-143;.336;3.3;3.0;13.7;;;;;;;;;;;;;
1645;31.16;-;So;06/jul;Keith Haymon;0;Northern Arizona;BSky;27;Wing G;60.1;-0.1;1.2;-6.7;-3.4;-3.3;86.6;114.2;20.9;45.9;46.5;1.5;13.1;6.9;18.3;0.5;0.6;0.8;15.0;3.6;04/jun;dez/34;.353;16-50;.320;20-38;.526;28-84;.333;13.9;59-170;.347;0.9;3.4;9.8;;;;;;;;;;;;;
1646;31.16;-;Jr;06/abr;Emmanuel Ansong;0;Green Bay;Horz;27;Wing G;68.3;1.4;1.9;-1.5;-0.2;-1.3;100.0;108.8;21.2;53.2;54.0;7.7;14.3;5.4;16.5;0.4;2.3;1.8;32.2;2.5;22-22;77-127;.606;32-66;.485;43-76;.566;109-193;.565;3.3;nov/43;.256;0.6;5.0;11.0;;;;;;;;;;;;;
1647;31.17;-;Fr;06/mar;JD Davison;98;Alabama;SEC;33;Scoring PG;64.3;2.2;2.7;4.2;3.0;1.2;102.6;97.4;20.7;52.1;55.9;4.5;15.1;29.4;29.2;1.5;1.4;2.1;37.9;1.9;09/set;60-96;.625;14-35;.400;59-81;.728;74-131;.565;5.3;25-83;.301;4.3;4.8;8.5;;;;;;;;;;;;;
1648;31.19;-;Sr;06/out;Quentin Millora-Brown;0;Vanderbilt;SEC;36;C;60.4;2.2;2.8;3.5;1.3;2.2;119.1;94.0;12.8;64.9;61.3;11.8;15.2;9.6;17.6;1.2;5.2;1.1;77.2;4.2;13-18;57-85;.671;17-29;.586;43-88;.489;74-114;.649;0.0;0-0;.000;1.2;5.6;5.3;;;;;;;;;;;;;
1649;31.20;-;Jr;06/ago;Osayi Osifo;0;Jacksonville;ASun;26;C;50.3;1.3;2.1;-1.6;-1.4;-0.2;108.4;98.2;19.6;63.4;64.1;11.6;21.5;5.1;24.6;0.3;1.6;0.8;31.3;5.9;22-23;57-79;.722;26-52;.500;27-41;.659;83-131;.634;0.0;0-0;.000;0.4;5.9;7.9;;;;;;;;;;;;;
1650;31.20;-;Sr;06/mai;Elijah Ford;0;Wagner;NEC;17;Wing G;44.2;1.6;3.1;3.6;1.1;2.5;103.4;94.3;21.7;54.7;57.2;5.2;15.3;12.0;21.3;0.8;4.0;3.8;27.3;3.8;08/set;53-84;.631;23-44;.523;30-41;.732;76-128;.594;2.8;abr/22;.182;1.6;4.8;11.7;;;;;;;;;;;;;
1651;31.21;-;Fr;06/jul;Matthew Cleveland;95.6;Florida St.;ACC;29;Wing F;60.7;1.8;2.5;-0.6;0.2;-0.8;98.0;99.4;24.3;46.3;48.1;6.2;13.9;9.7;12.0;0.9;2.3;1.6;37.4;3.1;27-29;86-130;.662;41-130;.315;61-110;.555;127-260;.488;2.6;jun/34;.176;1.2;4.5;11.5;;;;;;;;;;;;;
1652;31.22;-;Fr;06/fev;Mike Mitchell Jr.;64;Pepperdine;WCC;31;Scoring PG;81.9;0.9;2.2;-1.4;-0.3;-1.1;91.6;107.9;19.3;47.1;48.1;3.4;10.2;28.2;25.6;1.7;0.6;1.7;8.3;2.3;0-0;18-53;.340;35-95;.368;16-23;.696;53-148;.358;7.1;52-130;.400;4.9;3.9;9.1;;;;;;;;;;;;;
1653;31.22;-;Sr;06/ago;Markedric Bell;0;Prairie View A&M;SWAC;26;PF/C;59.2;0.6;1.6;-1.9;-2.3;0.4;103.2;108.1;13.2;59.3;59.5;6.9;13.4;4.8;23.3;0.4;6.2;1.1;38.1;5.2;14-14;43-67;.642;20-38;.526;26-45;.578;64-106;.604;1.0;04/dez;.333;0.6;4.5;6.4;;;;;;;;;;;;;
1654;31.23;-;Sr;06/jun;Eli Scott;14.4;Loyola Marymount;WCC;28;Wing F;88.1;4.0;2.3;1.0;2.9;-2.0;104.4;108.4;28.8;51.8;57.0;7.8;16.1;19.2;20.3;0.8;1.3;1.1;44.3;2.4;05/mai;138-226;.611;37-94;.394;121-156;.776;175-320;.547;1.9;mai/32;.156;3.0;6.4;17.4;;;;;;;;;;;;;
1655;31.23;-;Jr;06/jun;Tanner Holden;0;Wright St.;Horz;35;Wing G;88.9;4.3;2.9;2.4;3.2;-0.9;112.8;104.3;27.9;50.9;57.5;7.5;16.1;14.1;14.9;1.0;0.6;2.3;54.6;2.9;34-35;146-233;.627;80-210;.381;209-265;.789;226-443;.510;1.9;14-42;.333;2.5;7.2;20.1;;;;;;;;;;;;;
1656;31.24;-;Sr;06/mai;Taevion Kinsey;0;Marshall;CUSA;29;Wing G;87.9;3.2;2.1;-1.1;1.5;-2.6;99.5;110.9;28.7;43.3;48.4;6.0;8.5;21.1;14.2;1.5;0.2;1.4;35.8;1.7;34-37;108-164;.659;83-238;.349;129-174;.741;191-402;.475;4.2;13-84;.155;4.2;5.1;19.1;;;;;;;;;;;;;
1657;31.25;-;Sr;06/set;Dylan Robertson;0;Bethune Cookman;SWAC;18;C;50.9;1.1;2.5;-1.7;-1.3;-0.3;106.9;106.1;13.1;57.4;57.1;5.7;16.7;2.9;15.2;0.4;5.3;1.7;20.5;2.8;28-32;50-69;.725;20-52;.385;13-25;.520;70-121;.579;0.1;0-1;.000;0.4;6.1;8.5;;;;;;;;;;;;;
1658;31.28;-;Sr;06/fev;Randy Miller Jr.;0;North Carolina Centr;MEAC;26;Combo G;70.8;0.8;1.5;-4.7;-1.6;-3.1;93.4;112.9;20.7;41.1;48.3;2.2;6.5;8.6;18.9;0.6;0.3;1.1;45.6;2.2;0-0;31-71;.437;22-73;.301;85-110;.773;54-145;.372;7.0;30-96;.313;1.3;2.1;11.1;;;;;;;;;;;;;
1659;31.30;-;Fr;06/jan;Carvell Teasett;0;Northwestern St.;Slnd;21;Scoring PG;48.4;1.7;0.7;-1.7;1.7;-3.3;102.5;119.5;24.7;50.0;53.2;0.6;5.5;22.3;16.9;1.6;0.2;1.8;18.0;3.1;0-0;13-24;.542;18-60;.300;37-43;.860;31-84;.369;15.1;59-155;.381;3.2;1.6;12.9;;;;;;;;;;;;;
1660;31.31;-;Sr;06/set;Matthew Mayer;81.6;Baylor;B12;33;Stretch 4;54.9;2.5;3.4;7.3;3.5;3.8;108.2;84.2;21.1;48.5;50.7;5.8;19.9;8.3;11.7;1.1;3.9;3.2;20.6;4.3;dez/13;48-75;.640;27-80;.338;42-60;.700;75-155;.484;10.5;44-136;.324;1.0;5.0;9.8;;;;;;;;;;;;;
1661;31.33;-;Sr;05/jul;Chris Lykes;87.4;Arkansas;SEC;37;Scoring PG;43.0;1.7;2.1;1.9;-0.1;2.0;104.7;92.9;22.8;40.3;51.9;1.2;5.2;16.2;14.4;1.5;0.2;2.9;60.4;4.1;0-0;26-48;.542;22-75;.293;112-128;.875;48-123;.390;7.7;25-89;.281;1.5;1.0;7.6;;;;;;;;;;;;;
1662;31.35;-;Sr;06/set;Dou Gueye;0;Louisiana Lafayette;SB;27;PF/C;40.4;0.4;1.8;-2.4;-2.4;0.0;91.1;98.1;21.0;43.5;49.9;8.6;24.0;9.9;25.9;0.5;0.7;2.0;50.0;4.0;02/fev;30-50;.600;18-52;.346;45-62;.726;48-102;.471;2.7;abr/22;.182;0.9;5.1;5.6;;;;;;;;;;;;;
1663;31.37;-;So;6-0;Darius Burford;0;Elon;CAA;30;Scoring PG;77.6;2.2;2.5;1.0;0.6;0.4;97.9;104.2;25.6;49.7;52.1;1.5;13.3;22.8;18.0;1.3;0.3;3.0;22.9;3.1;05/ago;68-141;.482;64-138;.464;56-80;.700;132-279;.473;4.6;28-71;.394;3.0;4.1;13.4;;;;;;;;;;;;;
1664;31.40;-;Jr;06/mai;Armon Harried;0;Canisius;MAAC;31;Wing G;74.9;0.7;2.3;-2.6;-1.7;-0.9;88.9;104.9;23.0;39.0;42.6;4.0;13.6;10.2;11.3;1.1;2.2;1.8;34.7;3.2;dez/13;53-121;.438;38-120;.317;74-121;.612;91-241;.378;6.7;30-108;.278;1.5;4.5;11.2;;;;;;;;;;;;;
1665;31.41;-;So;06/set;Shon Robinson;62.8;San Jose St.;MWC;29;Stretch 4;52.2;1.1;1.7;-0.2;-0.5;0.4;96.8;104.8;20.7;52.1;55.3;4.7;20.9;12.8;21.9;0.8;3.5;1.9;29.8;3.6;24-26;56-85;.659;set/25;.360;37-50;.740;65-110;.591;5.6;15-58;.259;1.2;4.6;7.5;;;;;;;;;;;;;
1666;31.42;-;So;06/out;Abou Ousmane;0;North Texas;CUSA;30;C;59.7;2.1;3.2;0.8;-0.4;1.2;103.8;89.0;25.7;49.8;51.4;10.5;21.4;6.0;12.4;0.4;4.5;1.4;37.4;4.9;19-23;76-117;.650;53-143;.371;55-96;.573;128-257;.498;0.0;0-0;.000;0.5;5.9;10.2;;;;;;;;;;;;;
1667;31.43;-;Sr;06/ago;Jared Chatham;0;Central Arkansas;ASun;29;PF/C;65.9;1.8;1.5;-2.0;-0.1;-1.9;106.1;110.5;20.4;50.5;53.3;8.7;18.1;6.9;12.6;0.7;3.2;1.7;17.2;4.1;24-27;72-117;.615;58-136;.426;39-47;.830;129-247;.522;1.9;jun/26;.231;0.8;6.3;11.0;;;;;;;;;;;;;
1668;31.50;-;Jr;06/mai;Dhieu Deing;0;UTSA;CUSA;22;Wing G;52.5;1.2;2.0;-0.2;1.1;-1.3;90.4;105.8;28.4;41.7;44.6;4.5;16.4;11.3;14.4;0.8;0.6;2.6;17.3;2.8;04/abr;31-57;.544;17-69;.246;39-51;.765;48-126;.381;16.5;50-169;.296;1.5;5.3;13.6;;;;;;;;;;;;;
1669;31.52;-;Sr;06/ago;Hunter Schofield;0;Dixie St.;WAC;27;PF/C;70.6;1.8;2.2;-1.0;-0.1;-0.9;95.8;104.7;26.1;48.5;51.6;4.4;18.8;10.8;15.2;0.6;1.8;0.9;30.4;4.6;02/fev;84-149;.564;43-110;.391;71-103;.689;127-259;.490;5.7;25-80;.313;1.1;6.3;15.0;;;;;;;;;;;;;
1670;31.54;-;Sr;06/jul;E.J. Anosike;0;Cal St. Fullerton;BW;30;Wing F;83.3;4.2;2.9;3.1;4.0;-0.9;114.6;101.9;25.5;52.5;57.9;11.6;20.0;11.4;14.2;0.9;0.8;1.6;46.9;3.0;16-20;119-172;.692;48-140;.343;125-160;.781;167-312;.535;1.7;ago/29;.276;1.8;8.3;16.3;;;;;;;;;;;;;
1671;31.56;-;Fr;06/abr;Devin Gordon;0;Mississippi Valley S;SWAC;22;Wing G;43.9;0.8;0.4;-4.4;-0.1;-4.3;94.6;121.9;22.5;48.8;50.6;3.2;10.3;5.1;13.1;0.4;0.8;1.0;20.3;3.9;0-0;17-30;.567;20-52;.385;27-41;.659;37-82;.451;13.1;41-120;.342;0.5;2.6;10.2;;;;;;;;;;;;;
1672;31.57;-;Jr;06/ago;Jake LaRavia;0;Wake Forest;ACC;33;Wing F;79.4;4.5;4.2;7.9;4.5;3.4;118.6;91.1;21.6;60.4;64.7;7.5;14.1;20.0;20.2;1.4;2.9;2.7;52.7;3.3;32-34;99-147;.673;39-77;.506;122-157;.777;138-225;.613;3.6;28-73;.384;3.7;6.6;14.6;;;;;;;;;;;;;
1673;31.59;-;Jr;06/jun;Linton Acliese III;0;Eastern Washington;BSky;29;Stretch 4;68.1;3.6;2.0;2.5;4.5;-1.9;119.1;108.6;23.5;58.3;61.7;8.5;19.1;9.4;11.3;0.9;1.3;0.8;24.6;3.2;01/jan;106-164;.646;33-67;.493;74-86;.860;139-231;.602;7.6;43-118;.364;1.3;7.2;16.5;;;;;;;;;;;;;
1674;31.61;-;Jr;06/ago;Nikc Jackson;0;Air Force;MWC;28;Stretch 4;46.6;0.5;1.9;-2.2;-3.9;1.7;89.7;99.5;22.1;48.4;51.7;3.7;22.0;16.8;23.2;0.9;4.7;1.7;61.0;6.1;nov/13;39-63;.619;mai/21;.238;45-75;.600;43-83;.518;4.7;nov/40;.275;1.4;3.6;5.9;;;;;;;;;;;;;
1675;31.62;-;So;06/jun;Cam Jones;0;South Carolina St.;MEAC;17;Wing G;46.7;0.3;2.1;-4.7;-2.9;-1.7;88.6;107.4;21.7;42.5;46.9;2.7;12.7;15.2;22.7;0.8;0.6;1.0;33.0;2.3;0-0;36-75;.480;21-59;.356;42-59;.712;58-135;.430;4.5;dez/44;.273;2.3;4.4;10.9;;;;;;;;;;;;;
1676;31.62;-;Sr;06/set;Jackson Stormo;0;Siena;MAAC;28;PF/C;71.3;2.3;2.5;-0.2;0.1;-0.3;108.1;103.5;21.0;53.8;56.8;9.0;17.8;10.1;16.4;0.8;4.1;0.9;34.9;3.9;12/dez;91-149;.611;34-81;.420;58-82;.707;125-230;.543;0.4;01/mai;.200;1.3;6.8;11.1;;;;;;;;;;;;;
1677;31.62;-;Sr;06/out;Patrick Tape;0;San Francisco;WCC;33;Wing F;51.5;1.8;2.5;3.7;0.7;3.0;118.0;92.0;13.5;61.4;64.9;10.9;13.6;8.0;23.4;1.0;3.0;2.3;75.0;5.0;19-22;47-71;.662;mai/15;.333;49-69;.710;52-86;.605;0.5;03/jun;.500;1.1;4.5;5.0;;;;;;;;;;;;;
1678;31.63;-;So;06/jan;Atin Wright;0;Cal St. Northridge;BW;27;Combo G;81.7;2.3;1.5;-1.7;1.2;-2.9;99.1;114.3;25.1;44.5;50.1;2.3;5.5;10.1;12.9;0.9;0.1;2.0;31.0;2.5;0-0;38-75;.507;42-120;.350;92-110;.836;80-195;.410;10.6;52-160;.325;1.6;2.2;14.5;;;;;;;;;;;;;
1679;31.63;-;Sr;06/fev;Xavier Pinson;50.6;LSU;SEC;28;Pure PG;57.3;1.7;3.6;1.1;-0.4;1.5;93.5;89.6;24.5;41.4;47.9;2.4;7.2;32.1;26.3;1.5;0.0;3.5;37.3;3.3;04/mai;52-97;.536;13-48;.271;73-91;.802;65-145;.448;7.2;24-99;.242;4.8;2.4;9.8;;;;;;;;;;;;;
1680;31.67;-;So;06/abr;Jovan Zelenbaba;0;Northwestern St.;Slnd;28;Wing G;40.1;-0.4;0.7;-7.8;-4.8;-3.0;80.5;115.5;19.1;42.9;45.3;2.8;9.8;12.1;27.0;0.7;0.6;1.8;14.9;4.1;03/abr;18-36;.500;ago/32;.250;15-20;.750;26-68;.382;7.7;21-66;.318;1.3;2.1;4.9;;;;;;;;;;;;;
1681;31.68;-;Jr;06/nov;Tolu Smith;0;Mississippi St.;SEC;21;C;43.3;4.0;3.2;5.7;4.4;1.2;112.0;94.9;24.6;57.6;60.1;10.5;17.2;8.4;16.3;0.5;1.7;2.0;62.8;3.8;16-20;94-138;.681;16-53;.302;78-120;.650;110-191;.576;0.0;0-0;.000;1.0;6.5;14.2;;;;;;;;;;;;;
1682;31.68;-;Jr;7-0;Russel Tchewa;15.6;South Florida;Amer;29;C;58.6;1.0;2.4;-2.4;-1.7;-0.7;94.8;99.7;19.4;47.1;49.5;8.8;17.2;3.0;16.0;0.2;1.1;0.8;47.6;3.0;14-16;48-87;.552;42-104;.404;52-91;.571;90-191;.471;0.0;0-0;.000;0.3;5.7;8.0;;;;;;;;;;;;;
1683;31.68;-;So;06/jun;David Jones;78;DePaul;BE;28;Wing F;67.1;3.0;3.5;5.8;3.8;1.9;102.7;93.2;26.3;49.4;51.6;6.6;20.2;17.4;17.0;1.0;3.5;3.2;22.0;2.9;07/ago;95-164;.579;28-73;.384;54-78;.692;123-237;.519;8.0;35-118;.297;2.4;7.4;14.5;;;;;;;;;;;;;
1684;31.69;-;So;06/mar;Jesse Zarzuela;7.8;Coppin St.;MEAC;20;Scoring PG;49.8;1.3;2.5;-2.5;-1.0;-1.5;88.7;104.6;27.6;44.6;48.5;1.1;8.9;25.6;19.0;1.1;0.0;2.4;25.9;2.8;0-0;25-50;.500;29-70;.414;53-70;.757;56-125;.448;12.3;43-145;.297;3.3;3.1;14.7;;;;;;;;;;;;;
1685;31.69;-;Sr;06/jul;Gavin Kensmil;0;Stephen F. Austin;WAC;28;Wing F;79.4;2.9;3.1;1.2;1.5;-0.3;103.4;98.9;26.7;60.2;61.0;9.5;15.2;11.4;23.8;0.5;2.0;1.6;66.9;3.7;07/ago;148-229;.646;27-60;.450;118-196;.602;175-289;.606;0.3;01/abr;.250;1.8;6.8;16.6;;;;;;;;;;;;;
1686;31.69;-;So;06/jan;Justin Wright;0;North Carolina Centr;MEAC;23;Wing G;56.8;2.7;1.7;1.2;2.8;-1.6;109.6;108.9;24.9;54.2;58.5;6.1;12.4;16.9;18.5;1.0;0.0;2.1;42.1;3.9;0-0;46-87;.529;45-91;.495;73-96;.760;92-178;.517;4.5;21-50;.420;2.1;4.2;13.7;;;;;;;;;;;;;
1687;31.70;-;Fr;06/jun;Nick Blake;70.4;Pacific;WCC;26;Wing G;52.3;1.0;1.6;-1.6;-0.7;-0.9;96.0;107.2;22.0;48.9;52.7;3.1;14.8;11.2;17.0;0.8;1.7;1.4;42.0;3.1;05/jun;55-90;.611;14-38;.368;52-76;.684;69-128;.539;5.2;13-53;.245;1.1;3.2;8.8;;;;;;;;;;;;;
1688;31.70;-;Jr;05/jun;Brian White;0;Northwestern St.;Slnd;29;Pure PG;59.4;0.5;0.9;-4.5;-1.8;-2.7;98.8;117.0;16.6;53.6;55.0;1.1;4.5;25.8;27.2;1.9;0.3;2.1;18.3;2.4;0-0;27-41;.659;22-62;.355;19-28;.679;49-103;.476;4.0;22-50;.440;3.5;1.1;6.3;;;;;;;;;;;;;
1689;31.75;-;Sr;06/ago;James Butler;0;Drexel;CAA;24;PF/C;45.3;2.1;2.1;1.9;1.9;-0.0;116.6;98.7;19.2;54.9;56.6;10.3;30.0;6.4;9.6;1.3;0.8;0.8;39.4;4.1;03/mar;48-71;.676;21-57;.368;35-56;.625;69-128;.539;1.6;jun/14;.429;0.8;7.2;8.3;;;;;;;;;;;;;
1690;31.77;-;Sr;06/ago;Michael Diggins;0;Illinois Chicago;Horz;26;PF/C;51.9;0.0;1.6;-3.7;-3.5;-0.2;92.6;106.9;16.9;48.5;51.2;7.9;17.8;7.2;24.2;0.6;5.4;1.3;29.8;3.9;18-23;40-67;.597;16-34;.471;26-39;.667;56-101;.554;2.9;mai/30;.167;1.0;4.9;6.1;;;;;;;;;;;;;
1691;31.79;-;Sr;06/mai;Miles Coleman;0;NJIT;AE;28;Wing G;82.4;1.5;2.3;-2.5;-0.7;-1.8;92.7;107.2;28.3;47.2;51.1;2.8;16.7;13.9;18.4;0.6;0.5;2.0;28.0;3.0;0-0;69-124;.556;42-118;.356;81-106;.764;111-242;.459;8.7;45-136;.331;1.7;5.7;15.6;;;;;;;;;;;;;
1692;31.80;-;Sr;06/jul;Prince Moss;0;Grambling St.;SWAC;27;Wing G;59.8;0.2;1.9;-3.2;-2.3;-0.9;90.5;107.0;18.1;39.3;43.4;4.9;12.7;7.6;12.7;0.9;1.2;2.0;27.6;3.9;20-28;36-86;.419;18-60;.300;42-59;.712;54-146;.370;5.4;20-68;.294;1.0;4.2;7.6;;;;;;;;;;;;;
1693;31.80;-;So;06/abr;Dan Luers;0;Eastern Illinois;OVC;22;Combo G;59.7;-0.3;1.7;-5.5;-4.0;-1.6;88.4;111.5;16.5;51.7;55.2;0.4;13.0;16.2;26.7;0.9;0.2;1.7;26.4;2.8;0-0;out/30;.333;27-67;.403;30-38;.789;37-97;.381;4.1;25-47;.532;1.9;3.3;7.8;;;;;;;;;;;;;
1694;31.81;-;So;06/nov;Jeff Woodward;0;Colgate;Pat;34;C;42.0;1.1;1.5;-1.0;-1.9;0.9;101.5;101.6;24.7;51.1;51.9;9.7;18.4;20.7;19.6;1.4;5.0;0.9;39.8;5.4;07/jul;87-158;.551;mar/18;.167;37-70;.529;90-175;.514;0.1;0-1;.000;1.8;4.1;6.4;;;;;;;;;;;;;
1695;31.83;-;Sr;06/ago;Warith Alatishe;0;Oregon St.;P12;28;Wing F;54.4;1.7;1.9;1.5;1.4;0.1;98.0;104.7;22.2;53.5;52.2;8.4;16.9;12.5;18.2;0.9;3.8;2.7;24.5;4.0;15-17;71-97;.732;37-104;.356;21-53;.396;108-201;.537;1.3;mai/15;.333;1.4;5.1;9.0;;;;;;;;;;;;;
1696;31.86;-;So;06/nov;Eddie Lampkin Jr.;37.8;TCU;B12;33;C;51.8;2.4;2.7;5.2;3.2;2.0;116.4;90.8;16.7;60.6;59.5;17.0;16.6;7.1;17.0;0.7;2.4;1.7;45.2;4.3;10/nov;77-107;.720;17-48;.354;36-70;.514;94-155;.606;0.0;0-0;.000;0.8;6.2;6.8;;;;;;;;;;;;;
1697;31.87;-;Sr;06/mar;Troy Green;0;New Orleans;Slnd;27;Wing G;80.7;2.3;3.0;0.9;0.5;0.3;106.3;102.5;23.5;47.3;55.8;2.9;15.9;12.5;15.1;1.1;0.8;3.1;55.2;3.2;0-0;87-140;.621;53-140;.379;152-181;.840;140-280;.500;2.7;out/48;.208;2.4;6.1;16.6;;;;;;;;;;;;;
1698;31.87;-;Sr;06/abr;Stacy Beckton Jr.;0;American;Pat;30;Wing G;78.8;1.1;1.9;-2.7;-0.8;-1.9;94.2;110.8;23.7;48.3;51.7;3.0;14.5;9.0;17.9;0.6;2.1;2.5;28.9;1.8;05/jul;80-151;.530;30-89;.337;73-100;.730;110-240;.458;6.3;38-106;.358;1.4;4.7;13.6;;;;;;;;;;;;;
1699;31.87;-;So;06/mai;Cameron Wilbon;0;Sacramento St.;BSky;25;Wing G;67.3;0.7;2.1;-1.7;-0.9;-0.9;95.2;106.6;20.8;48.4;49.9;7.1;14.3;8.1;16.3;0.7;1.7;2.7;22.0;2.2;14-15;56-96;.583;31-83;.373;29-47;.617;87-179;.486;2.9;nov/35;.314;1.1;5.1;9.1;;;;;;;;;;;;;
1700;31.87;-;Fr;06/jul;Xzavier Long;0;Canisius;MAAC;28;Stretch 4;41.5;0.3;1.4;-3.6;-2.6;-1.0;93.2;104.9;18.3;43.0;47.8;9.6;18.5;11.5;22.0;0.9;1.4;1.2;47.8;4.5;08/set;35-59;.593;abr/20;.200;36-55;.655;39-79;.494;4.0;jul/36;.194;1.1;4.5;5.2;;;;;;;;;;;;;
1701;31.88;-;Sr;06/jun;Justin McCall;2.2;Cal St. Bakersfield;BW;25;Wing F;66.7;2.0;1.7;-0.7;1.2;-1.9;103.1;108.8;23.7;48.9;52.6;6.8;14.0;7.2;14.9;0.5;1.7;0.9;37.0;3.1;14-18;70-109;.642;38-109;.349;59-84;.702;108-218;.495;0.8;02/set;.222;0.8;4.4;11.4;;;;;;;;;;;;;
1702;31.89;-;Fr;06/jun;Wesley Cardet Jr.;78.4;Samford;SC;24;Wing F;50.9;0.1;1.8;-3.8;-2.8;-1.0;88.5;105.7;19.8;42.8;47.4;7.0;14.9;6.5;23.6;0.4;2.6;1.6;35.2;3.6;07/nov;43-87;.494;out/30;.333;40-56;.714;53-117;.453;4.1;out/42;.238;0.9;4.6;8.0;;;;;;;;;;;;;
1703;31.89;-;Sr;06/jun;Kevin Davis;0;Bethune Cookman;SWAC;21;Stretch 4;57.9;2.2;1.8;-0.8;1.3;-2.1;103.0;111.0;24.4;50.8;53.5;8.1;20.9;9.8;15.5;0.7;2.4;1.9;23.1;3.6;08/set;66-107;.617;23-78;.295;44-59;.746;89-185;.481;6.2;27-70;.386;1.3;7.6;14.0;;;;;;;;;;;;;
1704;31.90;-;Jr;06/abr;Josh Pierre-Louis;68.2;UC Santa Barbara;BW;24;Combo G;58.1;1.0;2.4;0.3;-0.8;1.2;95.7;100.0;21.9;54.3;55.4;4.9;13.8;23.5;27.6;1.2;0.2;3.0;49.6;3.4;15-19;63-98;.643;jun/17;.353;40-70;.571;69-115;.600;2.5;mai/26;.192;3.1;4.1;8.8;;;;;;;;;;;;;
1705;31.91;-;Sr;06/fev;David Beatty;69.6;North Carolina A&T;BSth;29;Wing G;60.4;-0.2;1.6;-5.7;-4.4;-1.3;83.1;108.2;20.1;39.8;42.6;0.6;13.3;10.4;17.5;0.8;1.6;1.8;23.5;4.0;0-1;29-57;.509;22-63;.349;34-53;.642;51-120;.425;8.9;26-106;.245;1.2;2.8;7.6;;;;;;;;;;;;;
1706;31.93;-;Fr;06/fev;Geronimo Rubio De La Rosa;0;Columbia;Ivy;25;Combo G;82.9;1.0;1.4;-3.6;-1.2;-2.4;93.4;115.3;22.1;46.0;48.7;1.7;12.1;19.1;19.9;1.2;0.5;2.0;19.2;2.2;01/jan;48-97;.495;18-51;.353;41-55;.745;66-148;.446;9.4;44-139;.317;3.2;3.9;12.3;;;;;;;;;;;;;
1707;31.96;-;Sr;06/set;Mileek McMillan;0;Western Michigan;MAC;28;Stretch 4;47.3;0.5;1.1;-5.2;-3.3;-1.8;91.4;111.1;23.1;48.0;51.0;5.9;17.1;8.3;23.0;0.5;2.5;1.2;22.1;6.0;01/fev;23-50;.460;22-55;.400;29-38;.763;45-105;.429;7.6;25-67;.373;0.7;3.5;6.7;;;;;;;;;;;;;
1708;31.98;-;Sr;06/ago;Fabian White Jr.;45.8;Houston;Amer;38;Stretch 4;68.8;3.8;4.0;8.6;5.3;3.3;118.5;85.7;21.1;55.5;57.0;9.4;13.9;8.3;12.4;1.0;6.7;2.3;20.3;3.4;14-15;68-98;.694;69-149;.463;53-77;.688;137-247;.555;7.6;49-132;.371;1.2;5.7;12.5;;;;;;;;;;;;;
1709;31.98;-;Sr;05/set;C.J. Brim;0;North Alabama;ASun;24;Combo G;67.9;0.7;2.4;-2.8;-2.4;-0.4;92.5;104.3;21.6;38.7;44.2;1.7;11.7;20.2;13.9;1.8;0.0;1.8;26.8;2.4;0-0;32-69;.464;38-98;.388;53-64;.828;67-161;.416;6.3;17-78;.218;2.8;3.5;10.0;;;;;;;;;;;;;
1710;31.99;-;So;06/jan;Adrian Baldwin Jr.;54;VCU;A10;24;Pure PG;62.6;2.1;4.7;4.0;0.8;3.2;97.6;86.8;23.2;48.5;52.3;2.4;9.8;32.8;24.4;1.7;0.7;4.4;30.7;2.9;0-0;27-54;.500;37-99;.374;52-70;.743;64-153;.418;5.5;31-75;.413;5.5;3.5;11.4;;;;;;;;;;;;;
